GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME
46129,Walworth County,250.660324009546,200.3136389855094,13.262135227993902,325.0,South Dakota,2022,5265.0,34.0,53162.0,79.5,THE FAR WEST
46135,Yankton County,213.7352205685891,36.06294349594423,20.565172445872587,1056.5,South Dakota,2022,23373.0,48.0,65826.0,98.5,THE MIDLANDS
46137,Ziebach County,75.75566666666667,49.059666666666665,35.333333333333336,1.3333333333333333,South Dakota,2022,2395.0,2.0,37066.0,55.5,THE FAR WEST
47001,Anderson County,223.5412263833313,28.38047794123731,29.460231723970374,3977.25,Tennessee,2022,78913.0,1751.0,58633.0,98.2,GREATER APPALACHIA
47003,Bedford County,206.6245348548969,102.91931528209474,31.231437475630525,2057.25,Tennessee,2022,51950.0,731.0,55420.0,92.8,GREATER APPALACHIA
47005,Benton County,85.45402469721273,45.757752195013694,80.99650799231576,646.75,Tennessee,2022,16002.0,335.0,45165.0,75.7,GREATER APPALACHIA
47007,Bledsoe County,119.92377323013768,77.27885850861837,26.79584081932281,666.75,Tennessee,2022,14798.0,8.0,44867.0,75.2,GREATER APPALACHIA
47009,Blount County,230.68840241893355,78.47701382851548,33.28845509958073,8149.75,Tennessee,2022,139958.0,2800.0,62724.0,105.1,GREATER APPALACHIA
47011,Bradley County,240.51005040256868,90.25384925604604,28.62721956317296,5374.75,Tennessee,2022,110616.0,1235.0,56273.0,94.3,GREATER APPALACHIA
47013,Campbell County,140.97134110722075,36.812154826347495,118.70876751091288,2681.0,Tennessee,2022,39584.0,472.0,44325.0,74.2,GREATER APPALACHIA
47015,Cannon County,132.12849982503178,120.46904337396327,17.023903021646277,812.5,Tennessee,2022,14788.0,298.0,53093.0,88.9,GREATER APPALACHIA
47017,Carroll County,164.59734475565446,21.17088246450712,100.59833953495114,827.75,Tennessee,2022,28458.0,386.0,45997.0,77.0,GREATER APPALACHIA
47019,Carter County,171.10416505235264,13.111633376443695,42.06610945700044,2305.25,Tennessee,2022,56410.0,842.0,45293.0,75.9,GREATER APPALACHIA
47021,Cheatham County,253.6690571219652,109.73385675503398,34.33142639030446,2267.0,Tennessee,2022,41830.0,361.0,75162.0,125.9,GREATER APPALACHIA
47023,Chester County,229.6535565678679,191.36004713738063,22.97132822868616,1079.0,Tennessee,2022,17609.0,210.0,51615.0,86.5,GREATER APPALACHIA
47025,Claiborne County,163.5334790706255,65.89798128628615,38.28096305521616,2120.5,Tennessee,2022,32431.0,521.0,43331.0,72.60000000000001,GREATER APPALACHIA
47027,Clay County,188.386941754962,121.90385534824136,12.611485318368548,552.25,Tennessee,2022,7620.0,142.0,39770.0,66.60000000000001,GREATER APPALACHIA
47029,Cocke County,139.73507287013595,51.99966311809912,51.89109027298355,1596.0,Tennessee,2022,36879.0,840.0,40572.0,68.0,GREATER APPALACHIA
47031,Coffee County,211.1588612435155,111.29866597019364,18.105297073385024,2369.0,Tennessee,2022,59728.0,928.0,55070.0,92.2,GREATER APPALACHIA
47033,Crockett County,165.50161143655518,83.35587959501916,91.2450333664803,386.25,Tennessee,2022,13888.0,-31.0,50792.0,85.10000000000001,DEEP SOUTH
47035,Cumberland County,181.83680355354755,75.23136181696967,49.85575293953316,5103.75,Tennessee,2022,63522.0,1709.0,52000.0,87.10000000000001,GREATER APPALACHIA
47037,Davidson County,244.07731979377488,112.5685480705083,14.690633707884022,37678.5,Tennessee,2022,708144.0,1566.0,65463.0,109.7,GREATER APPALACHIA
47039,Decatur County,108.16461979297318,64.01033984737158,77.79463873039236,1043.75,Tennessee,2022,11564.0,276.0,48292.0,80.9,GREATER APPALACHIA
47041,DeKalb County,187.04437981471443,154.0131752336374,11.780439527532142,1437.0,Tennessee,2022,21003.0,584.0,45612.0,76.4,GREATER APPALACHIA
47043,Dickson County,187.0458377323637,29.4892256891105,48.17296292688853,3189.75,Tennessee,2022,55761.0,687.0,61219.0,102.5,GREATER APPALACHIA
47045,Dyer County,171.24941996376666,94.17016958689278,28.93384779129708,1193.5,Tennessee,2022,36410.0,6.0,51499.0,86.30000000000001,DEEP SOUTH
47047,Fayette County,197.63028024929983,73.72433173382971,44.14692861809917,3078.25,Tennessee,2022,43630.0,851.0,70943.0,118.8,DEEP SOUTH
47049,Fentress County,247.56613080014304,168.23245442202358,7.307733368164155,814.25,Tennessee,2022,19332.0,655.0,41469.0,69.5,GREATER APPALACHIA
47051,Franklin County,168.11985555655687,44.50807076025172,52.13604272166886,2772.5,Tennessee,2022,43942.0,884.0,57723.0,96.7,GREATER APPALACHIA
47053,Gibson County,184.29516790369505,56.270836223781686,33.25539150035173,1404.75,Tennessee,2022,50837.0,659.0,51280.0,85.9,DEEP SOUTH
47055,Giles County,94.80510729524778,22.815502375626792,68.56579306260491,1445.25,Tennessee,2022,30554.0,379.0,55468.0,92.9,GREATER APPALACHIA
47057,Grainger County,188.5546280009013,85.9073750874301,34.158058982788184,1541.25,Tennessee,2022,24277.0,575.0,46983.0,78.7,GREATER APPALACHIA
47059,Greene County,184.0881742703248,17.543055540923465,51.53678071047312,2179.25,Tennessee,2022,71405.0,1394.0,54166.0,90.7,GREATER APPALACHIA
47061,Grundy County,228.7925136108187,172.80698447035144,15.25256857857165,821.75,Tennessee,2022,13783.0,275.0,41266.0,69.10000000000001,GREATER APPALACHIA
47063,Hamblen County,213.00059697831,106.3000165091454,13.806830501301397,2753.0,Tennessee,2022,65168.0,1140.0,48483.0,81.2,GREATER APPALACHIA
47065,Hamilton County,242.4439626269692,158.3871515484044,9.771904325742184,19721.75,Tennessee,2022,374682.0,5592.0,65689.0,110.0,GREATER APPALACHIA
47067,Hancock County,139.8455668686312,92.76102191731,36.688303430524805,268.25,Tennessee,2022,6845.0,122.0,34055.0,57.0,GREATER APPALACHIA
47069,Hardeman County,165.48785521110483,110.8582867997016,62.5394172636345,1193.5,Tennessee,2022,25529.0,355.0,44314.0,74.2,DEEP SOUTH
47071,Hardin County,94.1166292325295,11.871025075934677,143.01823286477202,1206.0,Tennessee,2022,27077.0,450.0,50309.0,84.30000000000001,GREATER APPALACHIA
47073,Hawkins County,223.43812698768687,147.81133886260594,14.497831149526132,2974.5,Tennessee,2022,58043.0,1271.0,49873.0,83.5,GREATER APPALACHIA
47075,Haywood County,137.17040813641196,70.40258414709186,43.72246965543937,657.5,Tennessee,2022,17550.0,-52.0,42634.0,71.4,DEEP SOUTH
47077,Henderson County,159.1713889042112,67.72523436504075,70.78191585830584,1422.5,Tennessee,2022,27929.0,151.0,53282.0,89.30000000000001,GREATER APPALACHIA
47079,Henry County,165.27447157607511,52.66536907360644,47.63504987369092,1355.0,Tennessee,2022,32379.0,406.0,45980.0,77.0,GREATER APPALACHIA
47081,Hickman County,147.38328371468742,109.33048199137336,45.953734542457525,1494.0,Tennessee,2022,25455.0,484.0,50345.0,84.30000000000001,GREATER APPALACHIA
47083,Houston County,171.06853797174517,175.65950232281685,25.37262563009005,540.25,Tennessee,2022,8219.0,31.0,48788.0,81.7,GREATER APPALACHIA
47085,Humphreys County,187.45696703991933,194.5047187812052,15.995815010549313,1316.75,Tennessee,2022,19106.0,28.0,55298.0,92.6,GREATER APPALACHIA
47087,Jackson County,250.53951530533047,178.2054280789782,7.818331308189643,758.0,Tennessee,2022,11989.0,313.0,43611.0,73.10000000000001,GREATER APPALACHIA
47089,Jefferson County,223.437722073942,140.9982097239976,30.1615535317359,3740.5,Tennessee,2022,56727.0,1446.0,50969.0,85.4,GREATER APPALACHIA
47091,Johnson County,132.72378153518667,38.15588384906549,37.97500023228735,898.0,Tennessee,2022,18086.0,185.0,42230.0,70.7,GREATER APPALACHIA
47093,Knox County,240.1358175622166,90.3116426129782,23.40971012688801,27617.75,Tennessee,2022,494574.0,8075.0,64817.0,108.6,GREATER APPALACHIA
47095,Lake County,243.19992550143888,15.275686171642048,52.71926790791207,36.25,Tennessee,2022,6507.0,-13.0,29281.0,49.0,DEEP SOUTH
47097,Lauderdale County,199.74400300563389,168.8645072379003,25.84475093470645,838.0,Tennessee,2022,24793.0,-51.0,42280.0,70.8,DEEP SOUTH
47099,Lawrence County,182.64991649983344,79.81210171490362,36.84301971028119,1652.25,Tennessee,2022,45415.0,809.0,49794.0,83.4,GREATER APPALACHIA
47101,Lewis County,183.49858103889324,167.55662486655729,26.292205720983866,1101.5,Tennessee,2022,12957.0,182.0,50422.0,84.5,GREATER APPALACHIA
47103,Lincoln County,138.62627401182849,19.306066441309195,46.7659622774259,2062.75,Tennessee,2022,36004.0,735.0,52018.0,87.10000000000001,GREATER APPALACHIA
47105,Loudon County,205.9709182006249,56.50079767058456,28.102039011523537,4632.0,Tennessee,2022,58181.0,1732.0,72378.0,121.2,GREATER APPALACHIA
47107,McMinn County,188.9257700344089,42.533926460952685,56.19798074099012,2125.0,Tennessee,2022,54719.0,1114.0,50480.0,84.60000000000001,GREATER APPALACHIA
47109,McNairy County,112.14613719472156,14.68847499082908,95.04978414495164,1005.0,Tennessee,2022,25988.0,318.0,45083.0,75.5,GREATER APPALACHIA
47111,Macon County,195.7323578868645,173.1420377475056,7.605150567482452,789.5,Tennessee,2022,26229.0,577.0,49357.0,82.7,GREATER APPALACHIA
47113,Madison County,195.28871709897035,151.72401235255555,18.13500877928972,5337.0,Tennessee,2022,99245.0,799.0,53954.0,90.4,DEEP SOUTH
47115,Marion County,201.5106055844837,170.233956890014,11.359262052827887,1268.0,Tennessee,2022,29094.0,321.0,51898.0,86.9,GREATER APPALACHIA
47117,Marshall County,183.922401863518,130.25025491715783,34.51606923521639,1891.75,Tennessee,2022,35878.0,866.0,64710.0,108.4,GREATER APPALACHIA
47119,Maury County,224.84059550410683,109.33666610311047,26.26293818258849,7322.75,Tennessee,2022,108159.0,2897.0,68425.0,114.6,GREATER APPALACHIA
47121,Meigs County,198.01134856454425,68.27196639495375,65.91074128104563,590.75,Tennessee,2022,13272.0,323.0,51337.0,86.0,GREATER APPALACHIA
47123,Monroe County,165.1687689238187,53.6625534983932,46.19225606614563,2392.5,Tennessee,2022,47740.0,1312.0,50364.0,84.4,GREATER APPALACHIA
47125,Montgomery County,252.78363214962047,162.85121527689586,18.00878787567497,11293.0,Tennessee,2022,235201.0,5384.0,63593.0,106.5,GREATER APPALACHIA
47127,Moore County,140.0644725616563,53.69119572754413,65.69789395119419,330.25,Tennessee,2022,6742.0,121.0,62609.0,104.9,GREATER APPALACHIA
47129,Morgan County,192.823548489044,154.4898167740542,8.289399740692659,1018.0,Tennessee,2022,21224.0,255.0,48122.0,80.60000000000001,GREATER APPALACHIA
47131,Obion County,161.00852950701562,77.19346141979283,39.93026229791546,664.0,Tennessee,2022,30394.0,115.0,50021.0,83.80000000000001,GREATER APPALACHIA
47133,Overton County,280.68278617980883,190.98131235695385,7.83633167000494,1190.0,Tennessee,2022,23044.0,336.0,45793.0,76.7,GREATER APPALACHIA
47135,Perry County,164.63997756458417,162.53864588187628,22.415592883027102,825.75,Tennessee,2022,8685.0,244.0,43998.0,73.7,GREATER APPALACHIA
47137,Pickett County,180.32771477958497,127.0170473430167,8.49830015424595,302.0,Tennessee,2022,5107.0,77.0,44566.0,74.7,GREATER APPALACHIA
47139,Polk County,118.93163481606707,14.290970357920578,63.11958729944108,1079.75,Tennessee,2022,17863.0,245.0,50863.0,85.2,GREATER APPALACHIA
47141,Putnam County,212.0974625876701,68.69978776130655,19.31427190023058,4184.5,Tennessee,2022,82382.0,1294.0,52138.0,87.30000000000001,GREATER APPALACHIA
47143,Rhea County,147.65040206514144,28.43697519019389,39.6643363150678,1345.5,Tennessee,2022,33730.0,662.0,50479.0,84.60000000000001,GREATER APPALACHIA
47145,Roane County,219.1889686761519,33.87968702307184,38.83069360479944,2758.5,Tennessee,2022,55082.0,1420.0,56355.0,94.4,GREATER APPALACHIA
47147,Robertson County,267.8103153279764,136.43964622321926,29.749169547759053,4616.5,Tennessee,2022,75470.0,1423.0,67539.0,113.1,GREATER APPALACHIA
47149,Rutherford County,270.4303848009167,139.35594405930806,14.76733279172558,19823.75,Tennessee,2022,360619.0,7826.0,77942.0,130.6,GREATER APPALACHIA
47151,Scott County,147.63417487267952,132.88018446832916,7.68208032174941,1360.0,Tennessee,2022,22035.0,231.0,40788.0,68.3,GREATER APPALACHIA
47153,Sequatchie County,157.10597727769158,111.18415021210076,15.67795986104388,813.0,Tennessee,2022,16909.0,480.0,55099.0,92.3,GREATER APPALACHIA
47155,Sevier County,184.22622263952303,37.457862102193445,64.887079087818,10429.0,Tennessee,2022,98789.0,-210.0,51771.0,86.7,GREATER APPALACHIA
47157,Shelby County,179.06943492776895,56.04174261557232,24.814625534981285,53455.75,Tennessee,2022,916371.0,-8428.0,54931.0,92.0,DEEP SOUTH
47159,Smith County,226.5458565262228,172.17442492451522,11.39488190087432,1203.75,Tennessee,2022,20489.0,355.0,56567.0,94.8,GREATER APPALACHIA
47161,Stewart County,253.0751830349132,228.22700795817045,9.775559632443969,647.5,Tennessee,2022,14035.0,268.0,56764.0,95.1,GREATER APPALACHIA
47163,Sullivan County,183.15869145846207,23.95008878770257,16.849790643488173,7693.0,Tennessee,2022,160820.0,2833.0,49489.0,82.9,GREATER APPALACHIA
47165,Sumner County,263.67674105596825,139.77884557206804,16.23388823385193,12770.25,Tennessee,2022,203858.0,3219.0,71268.0,119.4,GREATER APPALACHIA
47167,Tipton County,202.2160984468896,139.70563330645217,17.491184119829125,4273.75,Tennessee,2022,61656.0,736.0,62814.0,105.2,DEEP SOUTH
47169,Trousdale County,171.42564155458493,117.83240990060308,10.855659835513723,241.5,Tennessee,2022,12111.0,487.0,49014.0,82.10000000000001,GREATER APPALACHIA
47171,Unicoi County,182.0898647753332,140.80501641857643,14.174832747461153,816.5,Tennessee,2022,17674.0,238.0,44971.0,75.3,GREATER APPALACHIA
47173,Union County,123.50807829568156,30.542806353173315,80.23972077202068,1020.75,Tennessee,2022,20452.0,566.0,51102.0,85.60000000000001,GREATER APPALACHIA
47175,Van Buren County,218.89941581513887,191.3797362485843,11.539510034785753,445.25,Tennessee,2022,6429.0,211.0,45565.0,76.3,GREATER APPALACHIA
47177,Warren County,243.7988782026894,151.13287989977647,14.775688834901656,1522.0,Tennessee,2022,42026.0,603.0,48444.0,81.10000000000001,GREATER APPALACHIA
47179,Washington County,211.2890988485308,80.05783521490575,24.238260039689365,8181.25,Tennessee,2022,136172.0,3194.0,56071.0,93.9,GREATER APPALACHIA
47181,Wayne County,102.08823417749852,43.58327405255668,61.77873509086898,805.25,Tennessee,2022,16308.0,88.0,47563.0,79.7,GREATER APPALACHIA
47183,Weakley County,140.09305214065347,68.40036918964556,47.49042716400452,1511.25,Tennessee,2022,33063.0,348.0,44799.0,75.0,DEEP SOUTH
47185,White County,245.4731949499144,174.24515304843342,15.335931557941755,1462.5,Tennessee,2022,28064.0,652.0,45239.0,75.8,GREATER APPALACHIA
47187,Williamson County,238.5931368159298,116.20420996761376,16.343152146787567,27053.0,Tennessee,2022,260815.0,4030.0,123474.0,206.8,GREATER APPALACHIA
47189,Wilson County,220.15226696383047,103.60517816005184,25.12440917384359,10647.75,Tennessee,2022,158555.0,6192.0,82489.0,138.2,GREATER APPALACHIA
48001,Anderson County,115.54661674527836,20.40311517070449,63.04123607844448,4463.75,Texas,2022,58064.0,127.0,54515.0,81.4,DEEP SOUTH
48003,Andrews County,250.3810660689183,67.94697512294684,29.99415200786748,1273.75,Texas,2022,18334.0,-203.0,70005.0,104.5,GREATER APPALACHIA
48005,Angelina County,192.8939042583336,62.68801300125311,21.547003137184102,6680.75,Texas,2022,87101.0,518.0,50620.0,75.60000000000001,DEEP SOUTH
48007,Aransas County,202.2186372878948,30.683320816649424,32.60001581747325,2265.5,Texas,2022,24944.0,627.0,55435.0,82.80000000000001,EL NORTE
48009,Archer County,143.33832922119203,23.41719524858928,22.120300211618467,747.25,Texas,2022,8835.0,175.0,69286.0,103.5,GREATER APPALACHIA
48011,Armstrong County,79.67983167170365,62.38661194699223,45.399977809693326,173.25,Texas,2022,1850.0,27.0,64401.0,96.2,GREATER APPALACHIA
48013,Atascosa County,74.65352699037024,24.916575147447787,61.94996755369624,3779.25,Texas,2022,50864.0,913.0,57905.0,86.5,EL NORTE
48015,Austin County,80.5972432867515,24.192906490555394,57.93566785630388,2759.5,Texas,2022,31097.0,651.0,68150.0,101.8,DEEP SOUTH
48017,Bailey County,52.74077563522096,32.210946384249226,18.85008238422994,187.0,Texas,2022,6779.0,-55.0,47375.0,70.8,GREATER APPALACHIA
48019,Bandera County,107.78901564704752,95.56512466321466,24.29560727209359,2106.0,Texas,2022,22115.0,683.0,69051.0,103.1,GREATER APPALACHIA
48021,Bastrop County,169.59871234332903,45.70393653830563,50.12288589189226,6429.25,Texas,2022,106188.0,3541.0,72809.0,108.7,GREATER APPALACHIA
48023,Baylor County,149.98277700307753,130.62642495701994,32.99192529586286,317.25,Texas,2022,3466.0,43.0,45408.0,67.8,GREATER APPALACHIA
48025,Bee County,174.47029406942832,13.333875210930682,53.58343393330369,869.75,Texas,2022,30394.0,-408.0,45431.0,67.8,EL NORTE
48027,Bell County,233.0057138994568,42.34003955378664,24.45617396387641,21103.75,Texas,2022,388386.0,4971.0,58878.0,87.9,GREATER APPALACHIA
48029,Bexar County,255.58735340464224,104.76028226765624,21.62596435647656,120516.5,Texas,2022,2059530.0,20816.0,63014.0,94.1,EL NORTE
48031,Blanco County,71.04088714308236,22.686852665498343,80.00289305850849,1337.75,Texas,2022,12418.0,566.0,69247.0,103.4,GREATER APPALACHIA
48033,Borden County,107.37583244985082,69.04879771487971,55.13721307052624,80.75,Texas,2022,585.0,-34.0,69744.0,104.2,GREATER APPALACHIA
48035,Bosque County,50.66727483240307,26.359724748942213,67.98858587694949,1939.25,Texas,2022,18697.0,337.0,56041.0,83.7,GREATER APPALACHIA
48037,Bowie County,182.1631534345776,65.20112428066852,30.345832804924434,6915.25,Texas,2022,92035.0,-8.0,52934.0,79.10000000000001,DEEP SOUTH
48039,Brazoria County,234.63590830863177,84.40873886154756,22.85265297906055,27091.25,Texas,2022,388181.0,7715.0,82165.0,122.7,DEEP SOUTH
48041,Brazos County,236.58401898491783,62.25194823417874,18.172546362136984,18750.5,Texas,2022,242014.0,3132.0,50494.0,75.4,DEEP SOUTH
48043,Brewster County,72.99041865655616,21.43139689819455,58.55497596629944,1081.0,Texas,2022,9343.0,-88.0,51197.0,76.5,EL NORTE
48045,Briscoe County,46.20801294100636,22.27758501542317,44.82144303065356,37.25,Texas,2022,1431.0,44.0,49905.0,74.5,GREATER APPALACHIA
48047,Brooks County,126.27153568986714,41.52023654857707,34.05172189314244,408.75,Texas,2022,6906.0,-73.0,33460.0,50.0,EL NORTE
48049,Brown County,96.9738161168076,82.13530209756203,40.87017550780693,3431.75,Texas,2022,38373.0,483.0,48803.0,72.9,GREATER APPALACHIA
48051,Burleson County,34.344282151097175,17.169611399608293,58.42716360088131,1565.25,Texas,2022,18657.0,600.0,57469.0,85.80000000000001,DEEP SOUTH
48053,Burnet County,97.37655418654904,17.969623432965875,58.07149680856812,6809.75,Texas,2022,52502.0,1489.0,72510.0,108.3,GREATER APPALACHIA
48055,Caldwell County,133.41303634570409,13.795527923178636,77.5593475303107,2434.0,Texas,2022,47848.0,784.0,60063.0,89.7,GREATER APPALACHIA
48057,Calhoun County,188.07730346141884,89.47205626189563,23.536193267915216,1863.25,Texas,2022,19706.0,-56.0,70662.0,105.5,DEEP SOUTH
48059,Callahan County,187.406626596852,129.59439380259832,39.14023295349392,1185.5,Texas,2022,14210.0,238.0,56708.0,84.7,GREATER APPALACHIA
48061,Cameron County,211.6687610439796,19.80641278557418,31.84405240459561,24591.5,Texas,2022,425208.0,194.0,46436.0,69.3,EL NORTE
48063,Camp County,178.4942398729088,26.289097385980213,53.34559444731372,646.5,Texas,2022,12716.0,160.0,51024.0,76.2,DEEP SOUTH
48065,Carson County,84.82678270673316,16.42734534925733,34.72093869925086,402.25,Texas,2022,5784.0,120.0,66548.0,99.4,GREATER APPALACHIA
48067,Cass County,76.86477087020052,15.066860339172717,90.79866264847658,1929.25,Texas,2022,28539.0,205.0,42896.0,64.10000000000001,DEEP SOUTH
48069,Castro County,131.3329705806307,97.37055701075263,30.697377907698908,413.0,Texas,2022,7298.0,-87.0,62236.0,92.9,GREATER APPALACHIA
48071,Chambers County,238.4990256398079,98.30175212588676,20.742110042591904,4287.75,Texas,2022,51288.0,2319.0,89767.0,134.1,DEEP SOUTH
48073,Cherokee County,172.11425143427664,78.59144638630465,38.15965665718995,3545.5,Texas,2022,51645.0,508.0,48664.0,72.7,DEEP SOUTH
48075,Childress County,62.24312097997816,48.34541531315959,21.72041497215945,272.0,Texas,2022,6809.0,56.0,42758.0,63.90000000000001,GREATER APPALACHIA
48077,Clay County,86.6362928658072,36.47388735729047,46.467098162190126,513.0,Texas,2022,10486.0,228.0,60973.0,91.1,GREATER APPALACHIA
48079,Cochran County,97.86470411421912,91.2167111888112,61.799638694638695,52.5,Texas,2022,2526.0,34.0,42274.0,63.1,GREATER APPALACHIA
48081,Coke County,50.18630392264676,23.75160927392887,91.16745712069287,352.0,Texas,2022,3333.0,51.0,46767.0,69.8,GREATER APPALACHIA
48083,Coleman County,52.71188386616606,18.175503631062497,66.58766506677166,419.25,Texas,2022,7850.0,215.0,42253.0,63.1,GREATER APPALACHIA
48085,Collin County,249.5892694312447,126.44867264770284,13.746684051589147,136495.0,Texas,2022,1158696.0,37449.0,102119.0,152.5,GREATER APPALACHIA
48087,Collingsworth County,173.51131235851935,149.72352823854493,34.21599915374253,256.25,Texas,2022,2568.0,-13.0,45734.0,68.3,GREATER APPALACHIA
48089,Colorado County,87.40490187804164,11.495198083971385,105.79567140099996,1393.25,Texas,2022,20754.0,233.0,62004.0,92.6,DEEP SOUTH
48091,Comal County,200.91866475791824,97.46847643480642,21.850853923150503,13970.0,Texas,2022,184642.0,9317.0,93487.0,139.6,GREATER APPALACHIA
48093,Comanche County,52.56212828042841,28.25354870439516,46.78728012797862,1041.5,Texas,2022,13878.0,143.0,49076.0,73.3,GREATER APPALACHIA
48095,Concho County,52.16917505439183,12.289621862659631,52.68577056519321,258.75,Texas,2022,3340.0,21.0,48563.0,72.5,GREATER APPALACHIA
48097,Cooke County,129.86652449638572,72.31917440565547,28.044362893049783,3519.5,Texas,2022,43050.0,597.0,58060.0,86.7,GREATER APPALACHIA
48099,Coryell County,178.14763113849511,18.53839374935001,32.44050679155658,3713.0,Texas,2022,85057.0,390.0,59718.0,89.2,GREATER APPALACHIA
48101,Cottle County,110.72585333333332,21.47054333333333,132.27083333333334,11.0,Texas,2022,1307.0,-26.0,44590.0,66.60000000000001,GREATER APPALACHIA
48103,Crane County,32.496440601963826,7.029678982855332,72.40705388313029,99.5,Texas,2022,4546.0,-106.0,63555.0,94.9,GREATER APPALACHIA
48105,Crockett County,58.67576250533988,13.718108066115173,66.61289901207697,161.25,Texas,2022,2943.0,-58.0,53159.0,79.4,GREATER APPALACHIA
48107,Crosby County,87.62196713058216,71.27407888916841,25.200007661836963,270.25,Texas,2022,4998.0,-60.0,42728.0,63.8,GREATER APPALACHIA
48109,Culberson County,174.17589804576485,128.71672132042954,56.84142228899819,609.25,Texas,2022,2155.0,-21.0,48217.0,72.0,EL NORTE
48111,Dallam County,115.32735471627088,45.52731414431906,26.45941205479156,300.75,Texas,2022,7241.0,-62.0,70895.0,105.9,THE MIDLANDS
48113,Dallas County,247.8333529634565,113.53137580640612,16.55791316157016,156449.5,Texas,2022,2600840.0,-2203.0,63549.0,94.9,GREATER APPALACHIA
48115,Dawson County,199.7095551126174,193.00675559179825,18.6026288988386,649.5,Texas,2022,12130.0,-289.0,43627.0,65.2,GREATER APPALACHIA
48117,Deaf Smith County,49.10034795581132,13.78856095344521,31.41585252594261,420.25,Texas,2022,18377.0,-70.0,50967.0,76.10000000000001,GREATER APPALACHIA
48119,Delta County,53.221624522210696,14.779472034968496,55.29924234972296,294.25,Texas,2022,5406.0,99.0,50329.0,75.2,GREATER APPALACHIA
48121,Denton County,248.21758483736585,134.17961546322155,13.13546021859172,102924.25,Texas,2022,977281.0,27192.0,98027.0,146.4,GREATER APPALACHIA
48123,DeWitt County,136.02318836670804,13.371912736926625,47.45276671948179,1128.5,Texas,2022,19772.0,-93.0,54279.0,81.10000000000001,EL NORTE
48125,Dickens County,90.71558854166668,53.0986875,189.1458333333333,7.25,Texas,2022,1726.0,11.0,42690.0,63.8,GREATER APPALACHIA
48127,Dimmit County,221.5869461117339,16.718053394225596,41.06227202478197,459.25,Texas,2022,8387.0,-107.0,41838.0,62.5,EL NORTE
48129,Donley County,49.19271848148768,25.252306390592608,71.93690620061113,225.75,Texas,2022,3339.0,1.0,44353.0,66.2,GREATER APPALACHIA
48131,Duval County,109.0520475845394,18.47483712327786,69.34704778043672,268.0,Texas,2022,9888.0,-88.0,37921.0,56.6,EL NORTE
48133,Eastland County,70.55518999147702,13.84838957324208,42.12433786155773,1613.25,Texas,2022,17944.0,239.0,47526.0,71.0,GREATER APPALACHIA
48135,Ector County,175.6138591316156,51.66445126793522,33.78357042825202,7353.25,Texas,2022,160869.0,-1120.0,58389.0,87.2,GREATER APPALACHIA
48137,Edwards County,55.701288113732055,12.894947674112768,67.02342700264109,184.75,Texas,2022,1422.0,9.0,47573.0,71.0,EL NORTE
48139,Ellis County,182.3819357663617,85.89838808645217,22.72256609486072,15103.5,Texas,2022,212182.0,8033.0,87698.0,131.0,GREATER APPALACHIA
48141,El Paso County,254.3732013930194,64.37113254978846,36.81744255314358,37851.5,Texas,2022,868763.0,-2558.0,50983.0,76.10000000000001,EL NORTE
48143,Erath County,138.2798044454501,42.8063606951553,33.41902319277212,3383.5,Texas,2022,43895.0,465.0,51964.0,77.60000000000001,GREATER APPALACHIA
48145,Falls County,36.58975632427758,9.624428742449403,58.32637227705122,858.5,Texas,2022,17049.0,2.0,46173.0,69.0,DEEP SOUTH
48147,Fannin County,67.74687833823549,32.15361114000508,38.30430107868578,4263.5,Texas,2022,37125.0,571.0,56794.0,84.80000000000001,GREATER APPALACHIA
48149,Fayette County,79.46367658727011,25.607630346985506,38.33278814310671,2327.75,Texas,2022,24913.0,382.0,64711.0,96.6,DEEP SOUTH
48151,Fisher County,68.36403486471684,15.081157209936093,62.74366635081728,302.5,Texas,2022,3622.0,-12.0,51362.0,76.7,GREATER APPALACHIA
48153,Floyd County,122.43316796002073,25.279849399302066,31.960046854282787,440.5,Texas,2022,5235.0,-14.0,43855.0,65.5,GREATER APPALACHIA
48155,Foard County,47.7444912125353,12.45277104512683,138.4771025027172,54.25,Texas,2022,1057.0,23.0,42616.0,63.6,GREATER APPALACHIA
48157,Fort Bend County,251.72971040219085,74.80256151404828,16.124586007973114,80813.25,Texas,2022,889146.0,24454.0,98070.0,146.5,DEEP SOUTH
48159,Franklin County,120.53375605496518,30.42193112600558,34.42787767947242,1158.25,Texas,2022,10618.0,180.0,51885.0,77.5,GREATER APPALACHIA
48161,Freestone County,89.89432874148125,36.44803974171119,53.66862469710589,1709.75,Texas,2022,19950.0,253.0,48397.0,72.3,GREATER APPALACHIA
48163,Frio County,129.66086803212852,20.04039114903801,52.53980222020763,649.0,Texas,2022,17815.0,252.0,47833.0,71.4,EL NORTE
48165,Gaines County,65.7707079642834,28.56827566057973,33.136139628873,1362.5,Texas,2022,22181.0,2.0,58712.0,87.7,GREATER APPALACHIA
48167,Galveston County,244.1304426645912,82.45947748286596,20.588425481633053,26748.5,Texas,2022,357117.0,1566.0,77627.0,115.9,DEEP SOUTH
