NAME,B01001_001E,B01001_001EA,B01001_001M,B01001_001MA,B01001_002E,B01001_002EA,B01001_002M,B01001_002MA,B01001_003E,B01001_003EA,B01001_003M,B01001_003MA,B01001_004E,B01001_004EA,B01001_004M,B01001_004MA,B01001_005E,B01001_005EA,B01001_005M,B01001_005MA,B01001_006E,B01001_006EA,B01001_006M,B01001_006MA,B01001_007E,B01001_007EA,B01001_007M,B01001_007MA,B01001_008E,B01001_008EA,B01001_008M,B01001_008MA,B01001_009E,B01001_009EA,B01001_009M,B01001_009MA,B01001_010E,B01001_010EA,B01001_010M,B01001_010MA,B01001_011E,B01001_011EA,B01001_011M,B01001_011MA,B01001_012E,B01001_012EA,B01001_012M,B01001_012MA,B01001_013E,B01001_013EA,B01001_013M,B01001_013MA,B01001_014E,B01001_014EA,B01001_014M,B01001_014MA,B01001_015E,B01001_015EA,B01001_015M,B01001_015MA,B01001_016E,B01001_016EA,B01001_016M,B01001_016MA,B01001_017E,B01001_017EA,B01001_017M,B01001_017MA,B01001_018E,B01001_018EA,B01001_018M,B01001_018MA,B01001_019E,B01001_019EA,B01001_019M,B01001_019MA,B01001_020E,B01001_020EA,B01001_020M,B01001_020MA,B01001_021E,B01001_021EA,B01001_021M,B01001_021MA,B01001_022E,B01001_022EA,B01001_022M,B01001_022MA,B01001_023E,B01001_023EA,B01001_023M,B01001_023MA,B01001_024E,B01001_024EA,B01001_024M,B01001_024MA,B01001_025E,B01001_025EA,B01001_025M,B01001_025MA,B01001_026E,B01001_026EA,B01001_026M,B01001_026MA,B01001_027E,B01001_027EA,B01001_027M,B01001_027MA,B01001_028E,B01001_028EA,B01001_028M,B01001_028MA,B01001_029E,B01001_029EA,B01001_029M,B01001_029MA,B01001_030E,B01001_030EA,B01001_030M,B01001_030MA,B01001_031E,B01001_031EA,B01001_031M,B01001_031MA,B01001_032E,B01001_032EA,B01001_032M,B01001_032MA,B01001_033E,B01001_033EA,B01001_033M,B01001_033MA,B01001_034E,B01001_034EA,B01001_034M,B01001_034MA,B01001_035E,B01001_035EA,B01001_035M,B01001_035MA,B01001_036E,B01001_036EA,B01001_036M,B01001_036MA,B01001_037E,B01001_037EA,B01001_037M,B01001_037MA,B01001_038E,B01001_038EA,B01001_038M,B01001_038MA,B01001_039E,B01001_039EA,B01001_039M,B01001_039MA,B01001_040E,B01001_040EA,B01001_040M,B01001_040MA,B01001_041E,B01001_041EA,B01001_041M,B01001_041MA,B01001_042E,B01001_042EA,B01001_042M,B01001_042MA,B01001_043E,B01001_043EA,B01001_043M,B01001_043MA,B01001_044E,B01001_044EA,B01001_044M,B01001_044MA,B01001_045E,B01001_045EA,B01001_045M,B01001_045MA,B01001_046E,B01001_046EA,B01001_046M,B01001_046MA,B01001_047E,B01001_047EA,B01001_047M,B01001_047MA,B01001_048E,B01001_048EA,B01001_048M,B01001_048MA,B01001_049E,B01001_049EA,B01001_049M,B01001_049MA,GEO_ID,NAME,state,county,tract,block group
Block Group 1; Census Tract 3381.01; Contra Costa County; California,1309,,444,,674,,287,,37,,45,,51,,37,,29,,37,,0,,13,,30,,32,,0,,13,,0,,13,,41,,40,,66,,57,,82,,72,,84,,110,,65,,69,,0,,13,,45,,40,,32,,30,,20,,22,,40,,53,,0,,13,,0,,13,,30,,40,,0,,13,,10,,16,,12,,19,,635,,205,,41,,37,,17,,21,,138,,89,,28,,29,,11,,20,,12,,19,,0,,13,,14,,19,,10,,18,,35,,36,,56,,46,,61,,47,,37,,38,,32,,46,,36,,30,,35,,45,,0,,13,,0,,13,,43,,69,,22,,26,,7,,11,,0,,13,,0,,13,,1500000US060133381011,Block Group 1; Census Tract 3381.01; Contra Costa County; California,06,013,338101,1
Block Group 5; Census Tract 3451.05; Contra Costa County; California,1455,,503,,734,,324,,55,,65,,116,,102,,64,,88,,20,,32,,0,,13,,58,,66,,34,,46,,24,,38,,0,,13,,19,,33,,32,,36,,40,,59,,102,,113,,80,,50,,30,,37,,0,,13,,5,,18,,19,,22,,17,,26,,19,,32,,0,,13,,0,,13,,0,,13,,721,,261,,37,,58,,95,,97,,62,,45,,0,,13,,0,,13,,38,,56,,63,,54,,0,,13,,24,,37,,27,,30,,59,,59,,66,,90,,15,,24,,81,,59,,10,,16,,0,,13,,5,,17,,27,,33,,0,,13,,67,,59,,0,,13,,16,,26,,29,,49,,1500000US060133451055,Block Group 5; Census Tract 3451.05; Contra Costa County; California,06,013,345105,5
Block Group 2; Census Tract 3461.01; Contra Costa County; California,763,,225,,378,,132,,30,,43,,19,,31,,0,,13,,7,,11,,10,,17,,19,,28,,0,,13,,5,,10,,0,,13,,26,,21,,14,,21,,9,,14,,0,,13,,13,,21,,43,,44,,27,,26,,31,,25,,5,,9,,56,,54,,30,,24,,19,,20,,15,,17,,0,,13,,385,,104,,15,,22,,0,,13,,5,,8,,18,,21,,0,,13,,0,,13,,0,,13,,0,,13,,9,,16,,15,,23,,22,,24,,0,,13,,0,,13,,35,,29,,60,,45,,24,,20,,16,,19,,17,,19,,71,,66,,38,,25,,6,,10,,26,,23,,8,,12,,1500000US060133461012,Block Group 2; Census Tract 3461.01; Contra Costa County; California,06,013,346101,2
Block Group 1; Census Tract 3462.04; Contra Costa County; California,2132,,424,,1150,,239,,12,,21,,177,,107,,82,,67,,89,,71,,21,,32,,0,,13,,15,,23,,29,,37,,36,,39,,7,,14,,31,,35,,73,,66,,45,,50,,63,,51,,116,,71,,61,,78,,35,,38,,87,,71,,35,,30,,36,,53,,32,,52,,55,,41,,13,,20,,982,,239,,0,,13,,12,,23,,59,,57,,31,,37,,75,,72,,0,,13,,0,,13,,85,,89,,15,,26,,11,,17,,47,,46,,54,,55,,40,,45,,139,,95,,142,,86,,44,,50,,86,,59,,60,,59,,43,,54,,0,,13,,26,,28,,13,,21,,0,,13,,1500000US060133462041,Block Group 1; Census Tract 3462.04; Contra Costa County; California,06,013,346204,1
Block Group 2; Census Tract 3610; Contra Costa County; California,1810,,416,,829,,187,,30,,29,,29,,30,,73,,56,,22,,22,,0,,13,,0,,13,,29,,32,,17,,25,,44,,29,,30,,32,,60,,46,,56,,43,,76,,51,,82,,53,,24,,25,,62,,44,,32,,29,,18,,20,,19,,22,,69,,53,,27,,21,,24,,23,,6,,10,,981,,312,,30,,41,,25,,28,,44,,41,,0,,13,,0,,13,,5,,11,,0,,13,,35,,40,,32,,31,,44,,36,,75,,53,,173,,146,,53,,44,,75,,50,,65,,36,,50,,33,,34,,26,,28,,34,,19,,19,,128,,96,,23,,21,,23,,18,,20,,10,,1500000US060133610002,Block Group 2; Census Tract 3610; Contra Costa County; California,06,013,361000,2
Block Group 1; Census Tract 3750; Contra Costa County; California,2301,,1054,,1145,,551,,31,,49,,95,,64,,37,,42,,171,,224,,43,,51,,12,,26,,0,,13,,136,,195,,63,,61,,126,,77,,64,,57,,66,,55,,111,,78,,107,,140,,0,,13,,8,,14,,0,,13,,0,,13,,0,,13,,29,,33,,27,,23,,17,,20,,2,,8,,1156,,531,,118,,90,,152,,97,,177,,162,,19,,30,,0,,13,,0,,13,,102,,159,,22,,27,,120,,76,,9,,19,,53,,50,,215,,194,,46,,52,,13,,20,,24,,25,,27,,26,,0,,13,,7,,12,,6,,10,,17,,20,,0,,13,,29,,36,,0,,13,,1500000US060133750001,Block Group 1; Census Tract 3750; Contra Costa County; California,06,013,375000,1
Block Group 1; Census Tract 3760; Contra Costa County; California,860,,428,,447,,228,,21,,33,,34,,39,,45,,43,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,46,,64,,51,,83,,43,,53,,14,,19,,73,,57,,28,,27,,9,,17,,41,,51,,0,,13,,0,,13,,10,,18,,15,,23,,17,,26,,0,,13,,0,,13,,413,,226,,7,,14,,44,,43,,43,,49,,38,,44,,0,,13,,26,,41,,0,,13,,17,,30,,15,,27,,44,,42,,0,,13,,52,,51,,15,,28,,14,,25,,0,,13,,30,,50,,17,,32,,0,,13,,26,,36,,0,,13,,11,,18,,14,,17,,0,,13,,1500000US060133760001,Block Group 1; Census Tract 3760; Contra Costa County; California,06,013,376000,1
Block Group 1; Census Tract 3090; Contra Costa County; California,1505,,382,,737,,244,,45,,46,,31,,38,,38,,37,,8,,24,,0,,13,,0,,13,,0,,13,,16,,26,,127,,141,,52,,53,,82,,60,,38,,47,,50,,43,,0,,13,,22,,25,,0,,13,,55,,43,,10,,17,,42,,61,,44,,37,,68,,82,,0,,13,,9,,15,,768,,190,,37,,42,,104,,61,,10,,17,,0,,13,,0,,13,,44,,52,,0,,13,,12,,35,,55,,55,,83,,64,,54,,49,,21,,35,,18,,28,,20,,23,,28,,26,,11,,18,,99,,97,,9,,18,,0,,13,,51,,44,,112,,101,,0,,13,,0,,13,,1500000US060133090001,Block Group 1; Census Tract 3090; Contra Costa County; California,06,013,309000,1
Block Group 3; Census Tract 3342; Contra Costa County; California,1841,,440,,760,,234,,0,,13,,0,,13,,8,,18,,39,,52,,15,,24,,0,,13,,0,,13,,21,,33,,24,,35,,27,,32,,38,,43,,62,,51,,30,,35,,15,,23,,32,,38,,4,,9,,38,,38,,18,,32,,122,,146,,93,,59,,43,,40,,35,,37,,96,,74,,1081,,303,,8,,19,,21,,25,,14,,21,,0,,13,,0,,13,,0,,13,,38,,68,,0,,13,,0,,13,,10,,16,,13,,21,,24,,28,,13,,20,,18,,24,,34,,34,,0,,13,,24,,31,,53,,43,,8,,9,,190,,125,,93,,73,,25,,46,,495,,309,,1500000US060133342003,Block Group 3; Census Tract 3342; Contra Costa County; California,06,013,334200,3
Block Group 1; Census Tract 3551.18; Contra Costa County; California,2058,,616,,916,,337,,0,,13,,73,,86,,68,,63,,38,,48,,6,,10,,0,,13,,18,,32,,87,,79,,0,,13,,12,,20,,72,,74,,85,,76,,25,,33,,133,,120,,111,,79,,43,,36,,22,,28,,0,,13,,11,,18,,8,,14,,0,,13,,21,,34,,83,,93,,1142,,350,,12,,21,,109,,85,,82,,99,,37,,44,,49,,53,,30,,46,,0,,13,,44,,55,,18,,30,,60,,59,,229,,185,,70,,68,,24,,30,,80,,77,,88,,81,,49,,49,,33,,51,,11,,18,,0,,13,,35,,40,,38,,58,,44,,44,,0,,13,,1500000US060133551181,Block Group 1; Census Tract 3551.18; Contra Costa County; California,06,013,355118,1
Block Group 1; Census Tract 3060.04; Contra Costa County; California,2638,,628,,1350,,404,,171,,140,,82,,64,,68,,58,,49,,58,,0,,13,,0,,13,,0,,13,,137,,206,,33,,35,,42,,43,,96,,76,,182,,112,,44,,49,,47,,54,,69,,59,,8,,13,,93,,109,,0,,13,,28,,43,,126,,115,,26,,35,,37,,45,,12,,8,,1288,,342,,140,,82,,29,,47,,49,,52,,13,,20,,0,,13,,0,,13,,0,,13,,85,,88,,52,,56,,100,,80,,158,,134,,45,,50,,96,,94,,164,,121,,12,,20,,82,,74,,27,,43,,0,,13,,19,,30,,91,,95,,21,,32,,30,,27,,75,,71,,1500000US060133060041,Block Group 1; Census Tract 3060.04; Contra Costa County; California,06,013,306004,1
Block Group 2; Census Tract 3382.04; Contra Costa County; California,1201,,459,,561,,232,,0,,13,,37,,45,,13,,21,,42,,45,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,31,,38,,74,,54,,27,,28,,0,,13,,43,,60,,43,,50,,4,,12,,0,,13,,0,,13,,0,,13,,132,,144,,115,,80,,0,,13,,0,,13,,640,,242,,89,,70,,36,,43,,0,,13,,42,,47,,0,,13,,0,,13,,0,,13,,0,,13,,33,,46,,11,,19,,72,,52,,72,,53,,34,,47,,14,,23,,26,,39,,0,,13,,75,,115,,0,,13,,62,,70,,36,,40,,38,,44,,0,,13,,0,,13,,1500000US060133382042,Block Group 2; Census Tract 3382.04; Contra Costa County; California,06,013,338204,2
Block Group 2; Census Tract 3040.03; Contra Costa County; California,1933,,347,,1057,,199,,42,,44,,26,,31,,69,,51,,54,,76,,30,,28,,0,,13,,0,,13,,58,,81,,16,,27,,13,,21,,66,,59,,26,,30,,101,,75,,132,,114,,75,,54,,0,,13,,103,,59,,35,,35,,19,,22,,93,,55,,38,,28,,34,,33,,27,,29,,876,,182,,27,,32,,27,,29,,52,,51,,49,,68,,53,,59,,0,,13,,0,,13,,33,,53,,34,,38,,27,,33,,0,,13,,20,,23,,20,,26,,155,,95,,73,,72,,25,,27,,63,,47,,50,,41,,15,,15,,54,,30,,34,,26,,35,,29,,30,,34,,1500000US060133040032,Block Group 2; Census Tract 3040.03; Contra Costa County; California,06,013,304003,2
Block Group 6; Census Tract 3320; Contra Costa County; California,1681,,822,,787,,328,,9,,16,,24,,38,,201,,175,,29,,32,,0,,13,,0,,13,,41,,64,,33,,63,,85,,77,,33,,40,,18,,28,,102,,134,,38,,44,,89,,65,,61,,52,,0,,13,,0,,13,,0,,13,,0,,13,,24,,22,,0,,13,,0,,13,,0,,13,,894,,507,,48,,69,,61,,66,,100,,146,,98,,157,,39,,77,,0,,13,,0,,13,,0,,13,,83,,70,,154,,203,,26,,36,,42,,61,,91,,79,,9,,15,,80,,77,,29,,35,,14,,22,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,20,,31,,1500000US060133320006,Block Group 6; Census Tract 3320; Contra Costa County; California,06,013,332000,6
Block Group 3; Census Tract 3551.11; Contra Costa County; California,1358,,434,,654,,218,,0,,13,,80,,61,,15,,23,,0,,13,,21,,25,,0,,13,,11,,22,,84,,66,,48,,55,,29,,34,,8,,14,,10,,18,,86,,70,,27,,36,,73,,55,,63,,63,,36,,39,,16,,31,,9,,14,,11,,17,,8,,12,,19,,32,,0,,13,,704,,244,,37,,45,,37,,45,,78,,90,,13,,21,,0,,13,,16,,31,,41,,51,,49,,46,,30,,37,,19,,26,,37,,39,,65,,52,,10,,20,,46,,46,,83,,63,,60,,48,,19,,21,,35,,31,,7,,13,,15,,25,,7,,11,,0,,13,,0,,13,,1500000US060133551113,Block Group 3; Census Tract 3551.11; Contra Costa County; California,06,013,355111,3
Block Group 2; Census Tract 3551.23; Contra Costa County; California,885,,264,,523,,191,,7,,12,,35,,27,,58,,42,,40,,31,,17,,21,,0,,13,,9,,14,,41,,32,,0,,13,,25,,39,,18,,23,,35,,30,,86,,51,,58,,30,,32,,35,,5,,9,,11,,19,,0,,13,,0,,13,,37,,51,,0,,13,,9,,14,,0,,13,,362,,113,,18,,23,,19,,21,,48,,31,,47,,36,,0,,13,,0,,13,,7,,11,,2,,6,,0,,13,,6,,9,,35,,32,,53,,30,,46,,30,,28,,25,,16,,16,,0,,13,,5,,9,,11,,18,,0,,13,,0,,13,,21,,23,,0,,13,,0,,13,,1500000US060133551232,Block Group 2; Census Tract 3551.23; Contra Costa County; California,06,013,355123,2
Block Group 1; Census Tract 3690.01; Contra Costa County; California,1767,,882,,1258,,646,,0,,13,,0,,13,,191,,229,,74,,78,,0,,13,,0,,13,,23,,45,,21,,34,,253,,241,,23,,38,,55,,90,,246,,270,,0,,13,,215,,173,,25,,33,,0,,13,,132,,105,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,509,,330,,0,,13,,24,,40,,80,,94,,22,,36,,0,,13,,90,,87,,35,,57,,0,,13,,0,,13,,5,,13,,0,,13,,21,,35,,39,,61,,36,,44,,28,,34,,0,,13,,66,,65,,0,,13,,0,,13,,0,,13,,49,,77,,0,,13,,14,,24,,1500000US060133690011,Block Group 1; Census Tract 3690.01; Contra Costa County; California,06,013,369001,1
Block Group 1; Census Tract 3072.04; Contra Costa County; California,1834,,434,,829,,204,,66,,66,,41,,46,,0,,13,,27,,44,,4,,6,,0,,13,,0,,13,,94,,84,,46,,52,,42,,39,,106,,67,,86,,71,,31,,49,,72,,63,,129,,71,,19,,22,,11,,17,,46,,48,,0,,13,,0,,13,,0,,13,,0,,13,,9,,14,,1005,,296,,21,,29,,98,,60,,147,,107,,34,,38,,21,,34,,0,,13,,11,,19,,48,,52,,95,,62,,53,,56,,44,,40,,65,,57,,79,,89,,114,,67,,73,,54,,36,,34,,24,,32,,0,,13,,15,,24,,0,,13,,5,,11,,9,,15,,13,,15,,1500000US060133072041,Block Group 1; Census Tract 3072.04; Contra Costa County; California,06,013,307204,1
Block Group 3; Census Tract 3300; Contra Costa County; California,889,,355,,475,,198,,44,,58,,27,,26,,5,,10,,10,,16,,0,,13,,0,,13,,0,,13,,0,,13,,69,,91,,80,,71,,46,,46,,77,,75,,0,,13,,0,,13,,16,,19,,12,,20,,74,,105,,0,,13,,0,,13,,0,,13,,0,,13,,15,,23,,0,,13,,414,,184,,39,,40,,19,,30,,8,,12,,4,,6,,0,,13,,8,,16,,0,,13,,23,,33,,61,,51,,36,,35,,11,,17,,58,,57,,0,,13,,15,,18,,20,,23,,12,,19,,0,,13,,0,,13,,9,,16,,91,,124,,0,,13,,0,,13,,0,,13,,1500000US060133300003,Block Group 3; Census Tract 3300; Contra Costa County; California,06,013,330000,3
Block Group 6; Census Tract 3310; Contra Costa County; California,1616,,579,,859,,405,,114,,149,,62,,61,,17,,24,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,48,,47,,220,,195,,108,,95,,19,,26,,99,,72,,103,,135,,0,,13,,0,,13,,16,,25,,12,,22,,11,,18,,30,,33,,0,,13,,0,,13,,757,,266,,90,,85,,80,,72,,33,,35,,21,,36,,0,,13,,0,,13,,0,,13,,22,,34,,138,,135,,43,,65,,82,,57,,0,,13,,38,,40,,83,,74,,0,,13,,0,,13,,65,,93,,0,,13,,0,,13,,47,,40,,15,,25,,0,,13,,0,,13,,1500000US060133310006,Block Group 6; Census Tract 3310; Contra Costa County; California,06,013,331000,6
Block Group 3; Census Tract 3373; Contra Costa County; California,665,,452,,191,,95,,0,,13,,0,,13,,11,,17,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,59,,57,,0,,13,,0,,13,,10,,16,,41,,64,,0,,13,,0,,13,,0,,13,,16,,26,,26,,30,,0,,13,,0,,13,,7,,12,,21,,25,,0,,13,,474,,383,,0,,13,,0,,13,,31,,38,,61,,73,,98,,136,,0,,13,,67,,106,,0,,13,,16,,30,,0,,13,,0,,13,,9,,13,,46,,72,,20,,35,,0,,13,,24,,29,,38,,32,,15,,25,,0,,13,,0,,13,,16,,18,,0,,13,,33,,35,,1500000US060133373003,Block Group 3; Census Tract 3373; Contra Costa County; California,06,013,337300,3
Block Group 2; Census Tract 3820; Contra Costa County; California,2148,,792,,1007,,385,,51,,56,,77,,83,,113,,91,,19,,32,,18,,32,,67,,80,,0,,13,,30,,49,,117,,108,,83,,78,,71,,77,,29,,48,,63,,73,,83,,86,,35,,46,,30,,49,,39,,49,,0,,13,,36,,59,,32,,49,,0,,13,,0,,13,,14,,25,,1141,,502,,50,,76,,63,,70,,67,,100,,127,,168,,19,,38,,0,,13,,19,,38,,75,,114,,71,,80,,89,,80,,18,,29,,84,,131,,47,,54,,124,,88,,88,,68,,24,,40,,0,,13,,47,,78,,0,,13,,30,,48,,40,,64,,21,,35,,38,,46,,1500000US060133820002,Block Group 2; Census Tract 3820; Contra Costa County; California,06,013,382000,2
Block Group 1; Census Tract 3031.07; Contra Costa County; California,2089,,801,,1074,,557,,0,,13,,105,,27,,206,,197,,89,,140,,142,,147,,0,,13,,0,,13,,37,,49,,32,,38,,0,,13,,77,,121,,100,,104,,39,,57,,176,,183,,0,,13,,0,,13,,20,,29,,0,,13,,33,,52,,18,,31,,0,,13,,0,,13,,0,,13,,1015,,302,,40,,60,,41,,67,,0,,13,,18,,30,,0,,13,,0,,13,,69,,84,,46,,67,,87,,96,,143,,41,,64,,71,,87,,93,,9,,19,,185,,190,,120,,33,,10,,20,,0,,13,,0,,13,,60,,64,,19,,27,,9,,17,,8,,12,,0,,13,,1500000US060133031071,Block Group 1; Census Tract 3031.07; Contra Costa County; California,06,013,303107,1
Block Group 3; Census Tract 3920; Contra Costa County; California,769,,250,,305,,107,,25,,29,,30,,35,,4,,6,,0,,13,,0,,13,,0,,13,,11,,17,,0,,13,,10,,14,,5,,9,,35,,36,,23,,24,,0,,13,,66,,58,,11,,19,,19,,20,,35,,31,,0,,13,,4,,6,,0,,13,,0,,13,,18,,22,,9,,13,,464,,175,,38,,32,,35,,41,,50,,47,,57,,53,,0,,13,,40,,58,,0,,13,,0,,13,,10,,17,,19,,20,,32,,33,,21,,21,,4,,7,,65,,52,,13,,17,,0,,13,,17,,17,,0,,13,,12,,14,,10,,16,,0,,13,,8,,13,,33,,35,,1500000US060133920003,Block Group 3; Census Tract 3920; Contra Costa County; California,06,013,392000,3
Block Group 1; Census Tract 3040.06; Contra Costa County; California,3292,,308,,1724,,262,,176,,79,,163,,106,,147,,81,,70,,61,,21,,33,,0,,13,,0,,13,,84,,73,,38,,52,,190,,98,,76,,54,,65,,53,,144,,84,,171,,99,,77,,62,,13,,19,,23,,41,,3,,6,,11,,20,,185,,119,,23,,28,,14,,23,,30,,34,,1568,,187,,31,,28,,131,,70,,103,,82,,68,,63,,26,,43,,0,,13,,0,,13,,0,,13,,191,,118,,59,,43,,141,,74,,156,,101,,114,,69,,162,,84,,100,,82,,0,,13,,82,,72,,18,,17,,59,,41,,25,,27,,69,,51,,21,,22,,12,,23,,1500000US060133040061,Block Group 1; Census Tract 3040.06; Contra Costa County; California,06,013,304006,1
Block Group 4; Census Tract 3190.02; Contra Costa County; California,745,,334,,355,,167,,0,,13,,0,,13,,37,,44,,31,,36,,0,,13,,0,,13,,0,,13,,17,,29,,11,,30,,8,,15,,32,,45,,24,,39,,17,,30,,81,,103,,26,,46,,0,,13,,47,,69,,24,,39,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,390,,188,,37,,42,,27,,35,,0,,13,,0,,13,,8,,27,,0,,13,,0,,13,,0,,13,,11,,30,,21,,33,,19,,34,,28,,35,,17,,31,,118,,145,,68,,73,,0,,13,,25,,40,,0,,13,,0,,13,,11,,19,,0,,13,,0,,13,,0,,13,,1500000US060133190024,Block Group 4; Census Tract 3190.02; Contra Costa County; California,06,013,319002,4
Block Group 1; Census Tract 3071.02; Contra Costa County; California,624,,303,,321,,156,,18,,30,,0,,13,,0,,13,,0,,13,,0,,13,,30,,46,,0,,13,,14,,23,,65,,44,,84,,67,,0,,13,,0,,13,,27,,41,,27,,33,,40,,59,,0,,13,,0,,13,,0,,13,,16,,21,,0,,13,,0,,13,,0,,13,,0,,13,,303,,172,,81,,77,,0,,13,,15,,24,,25,,38,,0,,13,,17,,28,,0,,13,,10,,18,,60,,42,,0,,13,,11,,20,,0,,13,,26,,41,,26,,23,,12,,20,,4,,12,,11,,17,,0,,13,,0,,13,,0,,13,,0,,13,,5,,12,,0,,13,,1500000US060133071021,Block Group 1; Census Tract 3071.02; Contra Costa County; California,06,013,307102,1
Block Group 1; Census Tract 3211.02; Contra Costa County; California,1050,,297,,547,,186,,6,,14,,0,,13,,0,,13,,58,,52,,0,,13,,0,,13,,23,,31,,31,,52,,0,,13,,27,,36,,17,,25,,38,,50,,23,,28,,63,,56,,86,,69,,13,,23,,15,,23,,85,,70,,14,,23,,32,,38,,0,,13,,16,,24,,0,,13,,503,,154,,16,,23,,0,,13,,22,,29,,11,,19,,0,,13,,0,,13,,0,,13,,25,,33,,35,,48,,24,,33,,0,,13,,0,,13,,60,,50,,0,,13,,108,,61,,0,,13,,12,,19,,54,,64,,27,,32,,32,,37,,0,,13,,31,,36,,46,,73,,1500000US060133211021,Block Group 1; Census Tract 3211.02; Contra Costa County; California,06,013,321102,1
Block Group 3; Census Tract 3551.13; Contra Costa County; California,1299,,343,,646,,159,,10,,14,,20,,26,,51,,48,,35,,41,,33,,57,,0,,13,,0,,13,,9,,16,,0,,13,,16,,20,,0,,13,,54,,49,,65,,63,,75,,59,,31,,25,,65,,58,,53,,40,,36,,31,,12,,19,,44,,48,,7,,12,,30,,31,,0,,13,,653,,206,,13,,19,,98,,63,,57,,83,,76,,50,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,18,,19,,41,,44,,37,,44,,63,,51,,68,,40,,44,,30,,60,,51,,9,,14,,34,,31,,11,,19,,7,,12,,8,,12,,9,,13,,0,,13,,1500000US060133551133,Block Group 3; Census Tract 3551.13; Contra Costa County; California,06,013,355113,3
Block Group 1; Census Tract 3132.03; Contra Costa County; California,650,,233,,334,,128,,15,,23,,8,,12,,6,,8,,21,,20,,12,,12,,0,,13,,0,,13,,20,,26,,45,,43,,31,,32,,16,,23,,40,,26,,9,,10,,23,,22,,45,,34,,0,,13,,0,,13,,6,,9,,0,,13,,37,,36,,0,,13,,0,,13,,0,,13,,316,,118,,0,,13,,8,,12,,16,,24,,24,,24,,0,,13,,0,,13,,17,,26,,27,,31,,0,,13,,22,,25,,26,,23,,28,,32,,14,,18,,4,,7,,15,,19,,23,,24,,12,,12,,0,,13,,30,,22,,8,,11,,27,,33,,0,,13,,15,,15,,1500000US060133132031,Block Group 1; Census Tract 3132.03; Contra Costa County; California,06,013,313203,1
Block Group 2; Census Tract 3032.04; Contra Costa County; California,1112,,571,,339,,191,,0,,13,,13,,21,,54,,60,,29,,41,,0,,13,,0,,13,,0,,13,,0,,13,,12,,20,,14,,24,,24,,27,,15,,24,,85,,105,,8,,16,,42,,53,,8,,12,,0,,13,,0,,13,,0,,13,,18,,21,,0,,13,,0,,13,,17,,21,,773,,434,,12,,19,,34,,40,,18,,23,,75,,76,,147,,192,,0,,13,,0,,13,,15,,25,,23,,39,,11,,19,,72,,99,,110,,119,,43,,58,,40,,36,,35,,24,,0,,13,,56,,61,,17,,21,,10,,15,,8,,13,,9,,16,,32,,36,,6,,9,,1500000US060133032042,Block Group 2; Census Tract 3032.04; Contra Costa County; California,06,013,303204,2
Block Group 3; Census Tract 3451.15; Contra Costa County; California,2288,,899,,1222,,522,,201,,225,,23,,29,,195,,93,,115,,58,,29,,35,,0,,13,,0,,13,,9,,15,,0,,13,,145,,183,,0,,13,,86,,67,,28,,27,,148,,63,,27,,33,,6,,10,,7,,12,,9,,14,,83,,72,,34,,34,,50,,51,,27,,36,,0,,13,,1066,,393,,18,,28,,161,,201,,98,,64,,13,,16,,56,,62,,0,,13,,0,,13,,0,,13,,0,,13,,111,,144,,7,,13,,108,,66,,135,,70,,86,,50,,15,,27,,31,,36,,15,,22,,9,,15,,34,,33,,47,,46,,81,,70,,41,,45,,0,,13,,1500000US060133451153,Block Group 3; Census Tract 3451.15; Contra Costa County; California,06,013,345115,3
Block Group 3; Census Tract 3770; Contra Costa County; California,1130,,534,,545,,326,,0,,13,,19,,31,,37,,60,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,71,,84,,23,,38,,95,,109,,0,,13,,0,,13,,65,,75,,46,,74,,0,,13,,145,,177,,0,,13,,0,,13,,40,,66,,4,,15,,585,,294,,0,,13,,61,,73,,33,,57,,0,,13,,46,,74,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,52,,61,,0,,13,,103,,85,,75,,80,,0,,13,,79,,87,,21,,34,,18,,29,,19,,31,,0,,13,,36,,63,,3,,16,,39,,62,,1500000US060133770003,Block Group 3; Census Tract 3770; Contra Costa County; California,06,013,377000,3
